Timestamp,Raw_Signal,Filtered_Signal,BPM,Event
1768599449.9699268,-98689,-127863.4785708838,89.14153824246908,
1768599450.000551,-258689,-79079.80016210249,89.14153824246908,
1768599450.0305789,28223,13512.992663892026,89.14153824246908,
1768599450.0604029,-257,102185.23738807354,89.14153824246908,
1768599450.06055,0,0,105.11355149789738,PVC_DETECTED
1768599450.089577,175359,171703.36684636446,89.14153824246908,
1768599450.120505,-44353,159212.89184463394,89.14153824246908,
1768599450.156884,201727,96293.29942401657,89.14153824246908,
1768599450.180522,-167681,-23953.912941167837,89.14153824246908,
1768599450.210451,-15489,-53081.96522114038,89.14153824246908,
1768599450.239546,-45825,-75508.8816027887,89.14153824246908,
1768599450.270565,-118017,-43825.90177358117,89.14153824246908,
1768599450.320641,-257,89152.89177001835,89.14153824246908,
1768599450.3374531,-63489,65559.06102959772,89.14153824246908,
1768599450.360388,-181249,39604.78481876543,89.14153824246908,
1768599450.398462,-228481,10361.447554221004,89.14153824246908,
1768599450.420506,147647,-49390.56895658076,89.14153824246908,
1768599450.450312,23487,-42700.710910625196,89.14153824246908,
1768599450.480535,-99201,-9399.292003398488,89.14153824246908,
1768599450.510398,90559,-12693.439374997115,89.14153824246908,
1768599450.5663989,-257,37088.45272953953,89.14153824246908,
1768599450.583552,-63489,-21743.258260204348,89.14153824246908,
1768599450.59995,-141505,-77047.73095217679,89.14153824246908,
1768599450.644207,-173249,-140898.23616256518,89.14153824246908,
1768599450.6604679,-172225,-117774.97468366429,89.14153824246908,
1768599450.6895869,-66241,-26687.17926456994,89.14153824246908,
1768599450.7219698,6719,85738.47457202077,89.14153824246908,
1768599450.750535,64831,153185.5422689776,89.14153824246908,
1768599450.799912,345407,197465.39984262447,89.14153824246908,
1768599450.8161972,414463,176622.37991241843,89.14153824246908,
1768599450.840054,392319,111911.76339016182,89.14153824246908,
1768599450.881772,-157825,-108938.36555892788,89.14153824246908,
1768599450.900001,-16705,-120625.4722201486,89.14153824246908,
1768599450.9305441,-38465,-206851.24340758013,89.14153824246908,
1768599450.960395,-21889,-80253.23978569126,89.14153824246908,
1768599450.9895492,117055,-24203.329558045967,89.14153824246908,
1768599451.020571,237247,-62292.80234285989,89.14153824246908,
1768599451.050169,-351297,-31673.169339569904,89.14153824246908,
1768599451.080501,-223105,33795.97874749916,89.14153824246908,
1768599451.119319,-14465,56224.51091565317,89.14153824246908,
1768599451.1400619,93183,17105.19760830985,89.14153824246908,
1768599451.170536,-71425,-14107.182475439116,89.14153824246908,
1768599451.2005289,84351,25454.185150711146,89.14153824246908,
1768599451.230558,-47425,-67047.67908272492,89.14153824246908,
1768599451.279118,-334465,-205245.18088120798,89.14153824246908,
1768599451.2963789,-162689,-204807.348315717,89.14153824246908,
1768599451.319631,-268289,-138183.14776318427,89.14153824246908,
1768599451.352798,-123009,9792.232908960488,89.14153824246908,
1768599451.380533,-61185,85067.01779170649,89.14153824246908,
1768599451.410435,144319,208764.46627271286,89.14153824246908,
1768599451.439591,224703,229499.99727187824,89.14153824246908,
1768599451.470541,277311,193392.42335116674,89.14153824246908,
1768599451.512537,-160769,85320.49128046227,89.14153824246908,
1768599451.5301492,-160961,-21068.37186278579,89.14153824246908,
1768599451.560441,-156609,-69120.39658344591,89.14153824246908,
1768599451.590359,-142913,-111419.87634251405,89.14153824246908,
1768599451.620564,36479,-27411.182536518743,89.14153824246908,
1768599451.6505501,-110529,4883.339280836051,89.14153824246908,
1768599451.6805718,-265153,-46850.745512790185,89.14153824246908,
1768599451.710442,-265793,24391.656053463772,89.14153824246908,
1768599451.7460082,-167105,84100.23446683706,89.14153824246908,
1768599451.770543,162559,31193.98197978346,89.14153824246908,
1768599451.799623,-17089,-27914.421380287757,89.14153824246908,
1768599451.8305652,-62977,-46585.512779028504,89.14153824246908,
1768599451.860446,36351,9950.380004921913,89.14153824246908,
1768599451.889618,-17793,8326.519591894883,89.14153824246908,
1768599451.9203799,-235265,-39912.24241565625,89.14153824246908,
1768599451.9497721,-23041,-96198.55737108445,89.14153824246908,
1768599451.991727,-167105,-20742.104026638975,89.14153824246908,
1768599452.010397,-21953,36948.14708866721,89.14153824246908,
1768599452.039603,-71681,10395.823775953635,89.14153824246908,
1768599452.0818932,-52673,29245.8959204681,89.14153824246908,
1768599452.100221,-38721,60143.23297429907,89.14153824246908,
1768599452.1304479,-27521,83405.35632460169,89.14153824246908,
1768599452.167895,99775,79879.33904794387,80.00963962981533,
1768599452.1896179,163391,103727.7691974915,80.00963962981533,
1768599452.220133,235391,115067.31581297584,80.00963962981533,
1768599452.253901,-21953,99736.50693729352,80.00963962981533,
1768599452.280543,-59649,-4354.699247587751,80.00963962981533,
1768599452.310438,-72961,-61972.13219029649,80.00963962981533,
1768599452.339587,83071,-91966.48884916624,80.00963962981533,
1768599452.370593,-5761,-42903.23615385382,80.00963962981533,
1768599452.4218109,-289153,-119968.411124741,80.00963962981533,
1768599452.4385731,-323585,-180866.6606352942,80.00963962981533,
1768599452.460382,-289217,-87204.6548976601,80.00963962981533,
1768599452.4955142,-132865,53015.34424848384,80.00963962981533,
1768599452.520525,210367,27351.53815346885,80.00963962981533,
1768599452.549851,38783,7772.267019319341,80.00963962981533,
1768599452.580554,57279,5529.068673002309,80.00963962981533,
1768599452.610465,-35393,-1491.2254529126026,80.00963962981533,
1768599452.639634,-81089,-106288.40625709629,80.00963962981533,
1768599452.6705542,-80577,-139356.2002635324,80.00963962981533,
1768599452.700568,-308417,-156121.6709204092,80.00963962981533,
1768599452.749459,-85313,-17824.574786493416,80.00963962981533,
1768599452.766426,-71681,41182.9118552282,80.00963962981533,
1768599452.789642,15743,82985.630004964,80.00963962981533,
1768599452.83135,113727,139636.3798626262,80.00963962981533,
1768599452.850293,-17217,166486.82961816524,80.00963962981533,
1768599452.880588,354303,151256.68452176472,80.00963962981533,
1768599452.913291,-80577,120417.48422388094,80.00963962981533,
1768599452.9396548,352063,166418.94002108168,80.00963962981533,
1768599452.991078,-91073,-87593.28103716069,80.00963962981533,
1768599453.0076602,150015,-61682.71472040775,80.00963962981533,
1768599453.030566,-36353,-61675.440780366065,80.00963962981533,
1768599453.081205,-5825,-55457.97816784026,80.00963962981533,
1768599453.097255,-39105,-51958.461720715684,80.00963962981533,
1768599453.120524,-134145,3223.054501991602,80.00963962981533,
1768599453.150869,-328577,-40470.964229723395,80.00963962981533,
1768599453.1805692,-363265,-173695.7887541265,80.00963962981533,
1768599453.228689,-136513,-50618.39602401307,80.00963962981533,
1768599453.2449322,-51329,-20498.20413538693,80.00963962981533,
1768599453.270506,132351,64820.04704819165,80.00963962981533,
1768599453.306477,60287,36468.16677848754,80.00963962981533,
1768599453.330559,-33409,-21782.36508745096,80.00963962981533,
1768599453.3604531,-110337,-102574.14294291468,80.00963962981533,
1768599453.3924758,-109313,-136022.00824538604,80.00963962981533,
1768599453.4205592,-378241,-155638.38140471315,80.00963962981533,
1768599453.466207,-173377,-36401.78647868672,80.00963962981533,
1768599453.4826381,-86145,16211.765949493165,80.00963962981533,
1768599453.510419,-20033,132316.8307244142,80.00963962981533,
1768599453.5439548,88319,213052.5103713995,83.25296892233528,
1768599453.570561,2239,207067.21711351626,83.25296892233528,
1768599453.600574,-101889,156825.0221036162,83.25296892233528,
1768599453.6305768,-111681,151026.14836295703,83.25296892233528,
1768599453.660477,-129985,72756.400993235,83.25296892233528,
1768599453.699689,-168257,-13495.671931125653,83.25296892233528,
1768599453.72048,97023,-34902.123806851814,83.25296892233528,
1768599453.75054,-26881,-3885.7783331958435,83.25296892233528,
1768599453.781562,-22209,-30203.734872157704,83.25296892233528,
1768599453.810435,160575,104378.43827912187,83.25296892233528,
1768599453.855328,231039,148442.0018972258,83.25296892233528,
1768599453.8718138,228735,82000.83420549786,83.25296892233528,
1768599453.899574,-14081,-21387.459860811614,83.25296892233528,
1768599453.937245,-172609,-131743.3892035457,83.25296892233528,
1768599453.960392,104831,-209182.36991012335,83.25296892233528,
1768599453.9895911,11839,-265184.0900678637,83.25296892233528,
1768599454.019828,-51009,-195643.13732683225,83.25296892233528,
1768599454.04972,-94721,-37694.280876952835,83.25296892233528,
1768599454.0887969,138559,188346.15769310464,83.25296892233528,
1768599454.08897,0,0,103.73728059345757,PVC_DETECTED
1768599454.11043,156287,154923.7169088846,83.25296892233528,
1768599454.139582,47615,19520.729321391547,83.25296892233528,
1768599454.174797,-93121,-129003.16019186261,83.25296892233528,
1768599454.200184,-254017,-179514.63237469824,83.25296892233528,
1768599454.248487,-287681,-171899.9955800873,83.25296892233528,
1768599454.265407,-147329,-105610.43677152348,83.25296892233528,
1768599454.2895842,-83137,-25604.463178939477,83.25296892233528,
1768599454.322242,54143,137870.97258460897,83.25296892233528,
1768599454.350559,172735,222475.91285588572,83.25296892233528,
1768599454.4041631,-26305,175558.20136508354,83.25296892233528,
1768599454.421186,239039,89951.46853938395,83.25296892233528,
1768599454.439801,169663,63308.32838648952,83.25296892233528,
1768599454.473794,-144065,5011.249145071527,83.25296892233528,
1768599454.500545,241791,-15499.892744164777,83.25296892233528,
1768599454.551564,-15425,-7947.513868940578,83.25296892233528,
1768599454.568203,54143,-36014.32990379094,83.25296892233528,
1768599454.589542,152959,-2213.5715913833988,83.25296892233528,
1768599454.633524,-189249,-59265.44060319375,83.25296892233528,
1768599454.650122,-227969,-29581.567388713294,83.25296892233528,
1768599454.6805608,-201665,-125904.3004490048,83.25296892233528,
1768599454.7104,154943,-65576.65416309786,83.25296892233528,
1768599454.739577,-69889,35842.821476863886,83.25296892233528,
1768599454.784975,14143,28058.985683835013,83.25296892233528,
1768599454.8015518,70399,-6858.507087992036,83.25296892233528,
1768599454.830556,13823,-1910.0013690399737,83.25296892233528,
1768599454.871073,53567,-58967.130865435945,83.25296892233528,
1768599454.889566,-207617,-64980.14337937163,83.25296892233528,
1768599454.920585,-78017,-111427.50543538106,83.25296892233528,
1768599454.953003,-135745,-106269.8051998082,83.25296892233528,
1768599454.979956,-162305,-52279.19868259243,83.25296892233528,
1768599455.034924,-110273,37178.33808565927,83.25296892233528,
1768599455.052025,40767,71245.78017124256,83.25296892233528,
1768599455.0701492,56575,133722.3205698463,83.25296892233528,
1768599455.11271,213951,185809.49310877456,61.140640734878424,
1768599455.130094,28671,196433.48362473995,61.140640734878424,
1768599455.1604218,180543,87352.16913234328,61.140640734878424,
1768599455.194609,-125825,-23563.450562038448,61.140640734878424,
1768599455.2205608,49983,-37705.6962834939,61.140640734878424,
1768599455.272469,-136449,-7550.291670965839,61.140640734878424,
1768599455.28914,110207,43432.466120327095,61.140640734878424,
1768599455.310385,36543,-6450.0443612561085,61.140640734878424,
1768599455.35436,-165825,-13477.262809202057,61.140640734878424,
1768599455.370238,-187201,-3793.933186828938,61.140640734878424,
1768599455.400573,-213761,-2698.2770995812034,61.140640734878424,
1768599455.4297779,126911,-81199.37595335134,61.140640734878424,
1768599455.4604201,42559,-107532.1367715891,61.140640734878424,
1768599455.501794,-37185,29104.428114387727,61.140640734878424,
1768599455.520103,-13441,110976.18921846217,61.140640734878424,
1768599455.550567,17663,54645.51799138185,61.140640734878424,
1768599455.591933,-150529,-24060.28333102979,61.140640734878424,
1768599455.610384,59839,-47856.138270137584,61.140640734878424,
1768599455.63958,-216385,-81302.34842623644,61.140640734878424,
1768599455.670558,-226113,-79161.86602249343,61.140640734878424,
1768599455.7005901,-199681,-81956.38378902899,61.140640734878424,
1768599455.751688,-115201,13521.468549754414,61.140640734878424,
1768599455.768928,-131521,28362.352936680367,61.140640734878424,
1768599455.789561,-167681,11010.605467754762,61.140640734878424,
1768599455.829485,-130305,26186.678294589852,61.140640734878424,
1768599455.850507,77183,93495.65554558235,61.140640734878424,
1768599455.8805811,18687,104691.39333649757,61.140640734878424,
1768599455.911359,-41153,123352.84966873343,61.140640734878424,
1768599455.940483,-89729,93510.73872415614,71.32626225494711,
1768599455.997432,-115201,66314.29282474025,71.32626225494711,
1768599456.0156128,-131521,-36281.36101090696,71.32626225494711,
1768599456.032303,-4993,-51580.821301877535,71.32626225494711,
1768599456.071091,-157249,-138847.16999523863,71.32626225494711,
1768599456.089492,-151297,-135095.57800081972,71.32626225494711,
1768599456.12059,49663,7966.965222999411,71.32626225494711,
1768599456.150552,143679,113201.7338452754,71.32626225494711,
1768599456.180589,195007,126526.26304911425,71.32626225494711,
1768599456.226767,56831,49837.33776584057,71.32626225494711,
1768599456.242937,163967,9893.655671003007,71.32626225494711,
1768599456.270556,34687,-43525.99584033226,71.32626225494711,
1768599456.31695,-157249,-169386.67155244332,71.32626225494711,
1768599456.3328362,-75393,-174752.51950610764,71.32626225494711,
1768599456.3604438,-24193,-100688.69990127101,71.32626225494711,
1768599456.398751,3775,32920.66033839508,71.32626225494711,
1768599456.4205241,111039,32292.80732719669,71.32626225494711,
1768599456.450559,43839,10884.56446898214,71.32626225494711,
1768599456.4847932,54975,7656.407018746014,71.32626225494711,
1768599456.510425,28735,-12014.433908501402,71.32626225494711,
1768599456.539594,24063,-45035.57775446172,71.32626225494711,
1768599456.5749178,-75393,-51219.75550575387,71.32626225494711,
1768599456.599905,-40449,-34864.30038485754,71.32626225494711,
1768599456.6306171,-7553,-29061.49013434542,71.32626225494711,
1768599456.6650019,-159937,-61554.47070762171,71.32626225494711,
1768599456.689674,-196289,-39751.18531829346,71.32626225494711,
1768599456.7205892,-123073,-7177.925322596146,71.32626225494711,
1768599456.750564,39359,35406.86093881574,71.32626225494711,
1768599456.7806048,166911,112688.54637496143,71.32626225494711,
1768599456.8104372,34943,119012.53946782825,71.32626225494711,
1768599456.839592,211967,131335.7424246602,71.32626225494711,
1768599456.8706,-43841,53912.49202378325,64.63825210943939,
1768599456.910746,-159937,-32123.057817062483,64.63825210943939,
1768599456.930353,-189953,-27534.980254400336,64.63825210943939,
1768599456.980383,144959,-34641.25849747072,64.63825210943939,
1768599456.996862,43263,26323.18978334964,64.63825210943939,
1768599457.020459,-5121,-3963.5395626831637,64.63825210943939,
1768599457.070497,-64833,10688.522148407783,64.63825210943939,
1768599457.0869172,-114369,-31963.634975304773,64.63825210943939,
1768599457.1103969,-211777,-32796.96429061436,64.63825210943939,
1768599457.144211,-222593,-74025.4982419414,64.63825210943939,
1768599457.170561,193471,-56901.97228739713,64.63825210943939,
1768599457.217956,174847,93316.77306523353,64.63825210943939,
1768599457.234219,121791,60833.74731841984,64.63825210943939,
1768599457.2604108,65471,23186.988467471634,64.63825210943939,
1768599457.303933,-47169,644.8242304731932,64.63825210943939,
1768599457.319961,-64833,4862.084297273246,64.63825210943939,
1768599457.3505678,-178689,-81430.29740938974,64.63825210943939,
1768599457.3899431,-222593,-158986.3331630932,64.63825210943939,
1768599457.410435,-152577,-100532.10700147184,64.63825210943939,
1768599457.439604,-42433,-57382.033646189026,64.63825210943939,
1768599457.470551,6463,1333.030461319833,64.63825210943939,
1768599457.5005708,-121281,65125.91368769721,64.63825210943939,
1768599457.5455942,116671,200882.24063562055,64.63825210943939,
1768599457.561302,110271,201326.97342546203,84.98654240880414,
1768599457.58957,173247,154452.82662175334,84.98654240880414,
1768599457.623422,-120129,91070.98825728483,84.98654240880414,
1768599457.650503,151167,54884.420072773326,84.98654240880414,
1768599457.70127,-243649,-29800.46989097523,84.98654240880414,
1768599457.717914,60863,-75133.15775415955,84.98654240880414,
1768599457.7395682,-163265,-51966.29508842928,84.98654240880414,
1768599457.783168,-53761,-10820.450763783982,84.98654240880414,
1768599457.800103,-22273,38917.57441161338,84.98654240880414,
1768599457.8304472,2239,79496.28989038708,84.98654240880414,
1768599457.869057,-60225,28841.86802307756,84.98654240880414,
1768599457.889544,-104129,30305.392035839035,84.98654240880414,
1768599457.920576,126335,-32843.849299001144,84.98654240880414,
1768599457.9505768,-79425,-60654.56061128653,84.98654240880414,
1768599457.980601,-1473,-56706.281607174955,84.98654240880414,
1768599458.010429,-40897,-64964.77393468217,84.98654240880414,
1768599458.039585,-39233,-57213.031202401915,84.98654240880414,
1768599458.070573,-48129,-28450.465112497284,84.98654240880414,
1768599458.100574,-14785,-12433.235263091168,84.98654240880414,
1768599458.131296,-104129,-24219.235603719866,84.98654240880414,
1768599458.160361,-146497,-34491.00635885034,84.98654240880414,
1768599458.213195,-16961,-5258.783125466488,84.98654240880414,
1768599458.2272031,-72321,497.5646991195431,84.98654240880414,
1768599458.250284,7103,25843.764474992244,84.98654240880414,
1768599458.280504,42495,38436.048176137454,84.98654240880414,
1768599458.3104131,61375,27392.302404989918,84.98654240880414,
1768599458.3395882,58239,46487.019772684806,84.98654240880414,
1768599458.3705559,4799,61215.67077594961,84.98654240880414,
1768599458.400459,-15297,61979.17649767987,84.98654240880414,
1768599458.4304798,119039,24516.164459756415,84.98654240880414,
1768599458.4835498,-2817,-44936.85765228247,84.98654240880414,
1768599458.5006988,12287,-35164.22054112795,84.98654240880414,
1768599458.52034,31039,-29341.776375529003,84.98654240880414,
1768599458.5505862,61375,-60282.17456239487,84.98654240880414,
1768599458.5804749,-181185,-70135.90619441515,84.98654240880414,
1768599458.610435,-162305,-47888.98746886916,84.98654240880414,
1768599458.6514912,-79745,48751.500727769075,84.98654240880414,
1768599458.670325,142655,13942.567511507177,84.98654240880414,
1768599458.700594,50815,38513.15293362984,84.98654240880414,
1768599458.737597,-29313,-9244.061481914783,84.98654240880414,
1768599458.760385,-91265,-44031.39197076554,84.98654240880414,
1768599458.7896152,-100097,-74073.0231310259,84.98654240880414,
1768599458.820012,-165121,-53268.50207126022,84.98654240880414,
1768599458.850591,-174593,44581.18972020938,84.98654240880414,
1768599458.8972092,-79745,19715.533730035553,84.98654240880414,
1768599458.914363,153983,37640.97305222676,84.98654240880414,
1768599458.939672,159935,77299.20457353,84.98654240880414,
1768599458.9749918,1151,163193.56186433794,84.98654240880414,
1768599459.0002618,324863,144527.16898334376,41.975157991723336,
1768599459.030466,21759,-91877.34658962298,41.975157991723336,
1768599459.060425,-167233,-152072.22233001917,41.975157991723336,
1768599459.0895848,-277889,-171166.30330502204,41.975157991723336,
1768599459.134784,-132289,-64382.9712943794,41.975157991723336,
1768599459.1505191,71167,164.3840419584089,41.975157991723336,
1768599459.180502,-48129,58682.966306432645,41.975157991723336,
1768599459.212588,-38145,68983.85392016602,41.975157991723336,
1768599459.2396622,381055,110699.67741861496,41.975157991723336,
1768599459.26964,-30337,56515.29851529462,41.975157991723336,
1768599459.300568,34367,-73206.30643612925,41.975157991723336,
1768599459.330507,57599,-93811.71913718128,41.975157991723336,
1768599459.380521,-132289,-39459.155909064415,41.975157991723336,
1768599459.397443,-82177,-47629.82708092343,41.975157991723336,
1768599459.419637,-47937,-5587.446432925326,41.975157991723336,
1768599459.466527,-47297,7455.009964582537,41.975157991723336,
1768599459.482941,-56641,10630.877048542989,41.975157991723336,
1768599459.51042,-10689,28371.58982128518,41.975157991723336,
1768599459.5525,52991,106013.13599113113,41.975157991723336,
1768599459.55266,0,0,103.89771498567609,PVC_DETECTED
1768599459.570066,59711,118901.38986578575,41.975157991723336,
1768599459.6002612,27839,105706.6438535656,41.975157991723336,
1768599459.638568,-25857,38321.91526718877,41.975157991723336,
1768599459.660368,50815,458.18646608878834,41.975157991723336,
1768599459.6905758,37631,-16970.05224802708,41.975157991723336,
1768599459.728708,-56321,-46232.911812223545,41.975157991723336,
1768599459.750137,-115841,-54884.49945291024,41.975157991723336,
1768599459.780426,40639,-42826.07331363977,41.975157991723336,
1768599459.810461,-158017,-39535.56664756875,41.975157991723336,
1768599459.8406332,119295,-16372.32434376385,41.975157991723336,
1768599459.884306,-113729,-7610.455195267842,41.975157991723336,
1768599459.900786,-107009,29713.74214594011,41.975157991723336,
1768599459.930507,-67905,18506.648897625528,41.975157991723336,
1768599459.970287,-4865,11430.215211147895,41.975157991723336,
1768599459.990318,7487,8941.638682249291,41.975157991723336,
1768599460.0206048,-153857,-10099.517335675222,41.975157991723336,
1768599460.05219,-158017,5050.844357023914,41.975157991723336,
1768599460.0804842,23231,-16724.235695461855,41.975157991723336,
1768599460.110435,35839,-5284.514549071047,41.975157991723336,
1768599460.140589,-104449,36072.69235912827,41.975157991723336,
1768599460.170586,-83137,23921.580482448277,41.975157991723336,
1768599460.224223,-3329,52020.116600399364,41.975157991723336,
1768599460.241386,11967,41459.67189086227,41.975157991723336,
1768599460.2597818,29951,41881.50387718069,41.975157991723336,
1768599460.2938309,959,9021.35631028019,41.975157991723336,
1768599460.322516,-2881,-2638.140828709487,41.975157991723336,
1768599460.350548,28159,-8031.3380277521055,41.975157991723336,
1768599460.380476,36415,-12170.73382867627,41.975157991723336,
1768599460.416704,-5505,-19019.96956468335,41.975157991723336,
